node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CASP8	MAPK1	9606.ENSP00000351273	9606.ENSP00000215832	0	0	0	0	0	0.282	0	0	0.282
CASP8	CDKN1B	9606.ENSP00000351273	9606.ENSP00000228872	0	0	0	0	0	0.408	0	0	0.408
CASP8	MAPK14	9606.ENSP00000351273	9606.ENSP00000229795	0	0	0	0	0	0.282	0	0	0.282
CASP8	MAPK3	9606.ENSP00000351273	9606.ENSP00000263025	0	0	0	0	0	0.282	0	0	0.282
CASP8	IL1B	9606.ENSP00000351273	9606.ENSP00000263341	0	0	0	0	0	0.182	0	0	0.181
CASP8	LRRK2	9606.ENSP00000351273	9606.ENSP00000298910	0	0	0	0	0	0.326	0	0	0.326
CASP8	BCL2L1	9606.ENSP00000351273	9606.ENSP00000302564	0	0	0	0	0	0.727	0	0	0.727
CASP8	CASP3	9606.ENSP00000351273	9606.ENSP00000311032	0	0	0	0.835	0	0.768	0	0	0.768
CASP8	PPP2CA	9606.ENSP00000351273	9606.ENSP00000418447	0	0	0	0	0	0.270	0	0	0.270
CASP8	NMT1	9606.ENSP00000351273	9606.ENSP00000468424	0	0	0	0	0	0.282	0	0	0.282
CASP8	PRKCZ	9606.ENSP00000351273	9606.ENSP00000367830	0	0	0	0	0	0.231	0	0	0.231
CASP8	MAPK8	9606.ENSP00000351273	9606.ENSP00000378974	0	0	0	0	0	0.287	0	0	0.286
CASP8	PARP1	9606.ENSP00000351273	9606.ENSP00000355759	0	0	0	0	0	0.312	0	0	0.312
CASP8	CASP1	9606.ENSP00000351273	9606.ENSP00000433138	0	0	0	0.578	0	0.270	0	0	0.270
CASP8	MAP3K14	9606.ENSP00000351273	9606.ENSP00000482657	0	0	0	0	0	0.486	0	0	0.485
CASP8	CASP7	9606.ENSP00000351273	9606.ENSP00000358327	0	0	0	0.753	0	0.488	0	0	0.487
CASP8	IKBKB	9606.ENSP00000351273	9606.ENSP00000430684	0	0	0	0	0	0.317	0	0	0.317
CASP8	AR	9606.ENSP00000351273	9606.ENSP00000363822	0	0	0	0	0	0.345	0	0	0.345
CASP8	SRC	9606.ENSP00000351273	9606.ENSP00000362680	0	0	0	0	0	0.497	0	0	0.497
CCR1	GRK7	9606.ENSP00000296140	9606.ENSP00000264952	0	0	0	0	0	0.151	0	0	0.150
CCR1	JAK1	9606.ENSP00000296140	9606.ENSP00000343204	0	0	0	0	0	0.225	0	0	0.225
CDC25A	MAPK1	9606.ENSP00000303706	9606.ENSP00000215832	0	0	0	0	0	0.338	0	0	0.338
CDC25A	RPS6KB1	9606.ENSP00000303706	9606.ENSP00000225577	0	0	0	0	0	0.161	0	0	0.161
CDC25A	MAPK14	9606.ENSP00000303706	9606.ENSP00000229795	0	0	0	0	0	0.484	0	0	0.484
CDC25A	MAPK3	9606.ENSP00000303706	9606.ENSP00000263025	0	0	0	0	0	0.323	0	0	0.323
CDC25A	CDK2	9606.ENSP00000303706	9606.ENSP00000266970	0	0	0	0	0	0.785	0	0	0.785
CDC25A	LRRK2	9606.ENSP00000303706	9606.ENSP00000298910	0	0	0	0	0	0.156	0	0	0.156
CDC25A	MAP2K1	9606.ENSP00000303706	9606.ENSP00000302486	0	0	0	0	0	0.309	0	0	0.309
CDC25A	PDK1	9606.ENSP00000303706	9606.ENSP00000376352	0	0	0	0	0	0.161	0	0	0.161
CDC25A	PIK3CG	9606.ENSP00000303706	9606.ENSP00000352121	0	0	0	0	0	0.205	0	0	0.205
CDC25A	PPP1CC	9606.ENSP00000303706	9606.ENSP00000341779	0	0	0	0	0	0.182	0	0	0.181
CDC25A	PTPN11	9606.ENSP00000303706	9606.ENSP00000340944	0	0	0	0	0	0.156	0	0	0.155
CDC25A	AR	9606.ENSP00000303706	9606.ENSP00000363822	0	0	0	0	0	0.213	0	0	0.213
CDC25A	MAPK11	9606.ENSP00000303706	9606.ENSP00000333685	0	0	0	0	0	0.323	0	0	0.323
CDC25A	PIM2	9606.ENSP00000303706	9606.ENSP00000365692	0	0	0	0	0	0.151	0	0	0.150
CDC25A	PPP2CA	9606.ENSP00000303706	9606.ENSP00000418447	0	0	0	0	0	0.208	0	0	0.208
CDC25A	PIM3	9606.ENSP00000303706	9606.ENSP00000353824	0	0	0	0	0	0.151	0	0	0.150
CDC25A	MTOR	9606.ENSP00000303706	9606.ENSP00000354558	0	0	0	0	0	0.245	0	0	0.244
CDC25A	PTPN1	9606.ENSP00000303706	9606.ENSP00000360683	0	0	0	0	0	0.213	0	0	0.213
CDC25A	SRC	9606.ENSP00000303706	9606.ENSP00000362680	0	0	0	0	0	0.336	0	0	0.336
CDC25A	PRKDC	9606.ENSP00000303706	9606.ENSP00000313420	0	0	0	0	0	0.225	0	0	0.225
CDC25A	PIM1	9606.ENSP00000303706	9606.ENSP00000362608	0	0	0	0	0	0.548	0	0	0.548
CDC25A	AURKB	9606.ENSP00000303706	9606.ENSP00000313950	0	0	0	0	0	0.270	0	0	0.270
CDC25A	CDK1	9606.ENSP00000303706	9606.ENSP00000378699	0	0	0	0	0	0.521	0	0	0.521
CDC25A	CHEK1	9606.ENSP00000303706	9606.ENSP00000388648	0	0	0	0	0	0.965	0	0	0.965
CDC25B	MAPK1	9606.ENSP00000245960	9606.ENSP00000215832	0	0	0	0	0	0.323	0	0	0.323
CDC25B	AURKA	9606.ENSP00000245960	9606.ENSP00000216911	0	0	0	0	0	0.213	0	0	0.213
CDC25B	RPS6KB1	9606.ENSP00000245960	9606.ENSP00000225577	0	0	0	0	0	0.161	0	0	0.161
CDC25B	MAPK14	9606.ENSP00000245960	9606.ENSP00000229795	0	0	0	0	0	0.620	0	0	0.620
CDC25B	PDK1	9606.ENSP00000245960	9606.ENSP00000376352	0	0	0	0	0	0.161	0	0	0.161
CDC25B	PIM2	9606.ENSP00000245960	9606.ENSP00000365692	0	0	0	0	0	0.151	0	0	0.150
CDC25B	PIM1	9606.ENSP00000245960	9606.ENSP00000362608	0	0	0	0	0	0.151	0	0	0.150
CDC25B	PIM3	9606.ENSP00000245960	9606.ENSP00000353824	0	0	0	0	0	0.151	0	0	0.150
CDC25B	PIK3CB	9606.ENSP00000245960	9606.ENSP00000289153	0	0	0	0	0	0.215	0	0	0.215
CDC25B	PPP1CC	9606.ENSP00000245960	9606.ENSP00000341779	0	0	0	0	0	0.182	0	0	0.181
CDC25B	MAPK9	9606.ENSP00000245960	9606.ENSP00000394560	0	0	0	0	0	0.270	0	0	0.270
CDC25B	PGR	9606.ENSP00000245960	9606.ENSP00000325120	0	0	0	0	0	0.270	0	0	0.270
CDC25B	MTOR	9606.ENSP00000245960	9606.ENSP00000354558	0	0	0	0	0	0.245	0	0	0.244
CDC25B	PRKDC	9606.ENSP00000245960	9606.ENSP00000313420	0	0	0	0	0	0.225	0	0	0.225
CDC25B	PTPN11	9606.ENSP00000245960	9606.ENSP00000340944	0	0	0	0	0	0.156	0	0	0.155
CDC25B	AR	9606.ENSP00000245960	9606.ENSP00000363822	0	0	0	0	0	0.270	0	0	0.270
CDC25B	PPP2CA	9606.ENSP00000245960	9606.ENSP00000418447	0	0	0	0	0	0.208	0	0	0.208
CDC25B	MAP2K1	9606.ENSP00000245960	9606.ENSP00000302486	0	0	0	0	0	0.309	0	0	0.309
CDC25B	MAPK3	9606.ENSP00000245960	9606.ENSP00000263025	0	0	0	0	0	0.323	0	0	0.323
CDC25B	PTPN1	9606.ENSP00000245960	9606.ENSP00000360683	0	0	0	0	0	0.213	0	0	0.213
CDC25B	CREBBP	9606.ENSP00000245960	9606.ENSP00000262367	0	0	0	0	0	0.213	0	0	0.213
CDC25B	MAPK11	9606.ENSP00000245960	9606.ENSP00000333685	0	0	0	0	0	0.323	0	0	0.323
CDC25B	CHEK1	9606.ENSP00000245960	9606.ENSP00000388648	0	0	0	0	0	0.805	0	0	0.805
CDC25B	CDK1	9606.ENSP00000245960	9606.ENSP00000378699	0	0	0	0	0	0.787	0	0	0.787
CDC25B	CDK2	9606.ENSP00000245960	9606.ENSP00000266970	0	0	0	0	0	0.789	0	0	0.789
CDC25C	MAPK1	9606.ENSP00000321656	9606.ENSP00000215832	0	0	0	0	0	0.492	0	0	0.492
CDC25C	RPS6KB1	9606.ENSP00000321656	9606.ENSP00000225577	0	0	0	0	0	0.161	0	0	0.161
CDC25C	MAPK14	9606.ENSP00000321656	9606.ENSP00000229795	0	0	0	0	0	0.646	0	0	0.646
CDC25C	MDM2	9606.ENSP00000321656	9606.ENSP00000258149	0	0	0	0	0	0.270	0	0	0.270
CDC25C	MAPK3	9606.ENSP00000321656	9606.ENSP00000263025	0	0	0	0	0	0.484	0	0	0.484
CDC25C	CDK2	9606.ENSP00000321656	9606.ENSP00000266970	0	0	0	0	0	0.662	0	0	0.662
CDC25C	MAP2K1	9606.ENSP00000321656	9606.ENSP00000302486	0	0	0	0	0	0.309	0	0	0.309
CDC25C	PRKDC	9606.ENSP00000321656	9606.ENSP00000313420	0	0	0	0	0	0.170	0	0	0.169
CDC25C	PDK1	9606.ENSP00000321656	9606.ENSP00000376352	0	0	0	0	0	0.161	0	0	0.161
CDC25C	PTPN11	9606.ENSP00000321656	9606.ENSP00000340944	0	0	0	0	0	0.156	0	0	0.155
CDC25C	PTPN1	9606.ENSP00000321656	9606.ENSP00000360683	0	0	0	0	0	0.213	0	0	0.213
CDC25C	MAPK9	9606.ENSP00000321656	9606.ENSP00000394560	0	0	0	0	0	0.283	0	0	0.282
CDC25C	PIM2	9606.ENSP00000321656	9606.ENSP00000365692	0	0	0	0	0	0.151	0	0	0.150
CDC25C	PIM3	9606.ENSP00000321656	9606.ENSP00000353824	0	0	0	0	0	0.151	0	0	0.150
CDC25C	MTOR	9606.ENSP00000321656	9606.ENSP00000354558	0	0	0	0	0	0.245	0	0	0.244
CDC25C	PIM1	9606.ENSP00000321656	9606.ENSP00000362608	0	0	0	0	0	0.151	0	0	0.150
CDC25C	PPP2CA	9606.ENSP00000321656	9606.ENSP00000418447	0	0	0	0	0	0.208	0	0	0.208
CDC25C	LCK	9606.ENSP00000321656	9606.ENSP00000337825	0	0	0	0	0	0.238	0	0	0.238
CDC25C	PPP1CC	9606.ENSP00000321656	9606.ENSP00000341779	0	0	0	0	0	0.182	0	0	0.181
CDC25C	MAPK11	9606.ENSP00000321656	9606.ENSP00000333685	0	0	0	0	0	0.323	0	0	0.323
CDC25C	CHEK1	9606.ENSP00000321656	9606.ENSP00000388648	0	0	0	0	0	0.972	0	0	0.972
CDC25C	CDK1	9606.ENSP00000321656	9606.ENSP00000378699	0	0	0	0	0	0.798	0	0	0.798
CDK1	MAPK1	9606.ENSP00000378699	9606.ENSP00000215832	0	0	0	0.853	0	0.235	0	0	0.235
CDK1	AURKA	9606.ENSP00000378699	9606.ENSP00000216911	0	0	0	0.755	0	0.326	0	0	0.326
CDK1	RPS6KB1	9606.ENSP00000378699	9606.ENSP00000225577	0	0	0	0.693	0	0.304	0	0	0.304
CDK1	CDKN1B	9606.ENSP00000378699	9606.ENSP00000228872	0	0	0	0	0	0.893	0	0	0.893
CDK1	MAPK14	9606.ENSP00000378699	9606.ENSP00000229795	0	0	0	0.829	0	0.235	0	0	0.235
CDK1	STK38	9606.ENSP00000378699	9606.ENSP00000229812	0	0	0	0.626	0	0.213	0	0	0.213
CDK1	CDC25B	9606.ENSP00000378699	9606.ENSP00000245960	0	0	0	0	0	0.787	0	0	0.787
CDK1	TRAP1	9606.ENSP00000378699	9606.ENSP00000246957	0	0	0	0	0	0.377	0	0	0.377
CDK1	MAPK3	9606.ENSP00000378699	9606.ENSP00000263025	0	0	0	0.855	0	0.235	0	0	0.235
CDK1	CDK2	9606.ENSP00000378699	9606.ENSP00000266970	0	0	0	0.968	0	0.617	0	0	0.617
CDK1	PAK1	9606.ENSP00000378699	9606.ENSP00000278568	0	0	0	0.732	0	0.181	0	0	0.181
CDK1	TK1	9606.ENSP00000378699	9606.ENSP00000301634	0	0	0	0	0	0.213	0	0	0.213
CDK1	BCL2L1	9606.ENSP00000378699	9606.ENSP00000302564	0	0	0	0	0	0.281	0	0	0.281
CDK1	CDC25A	9606.ENSP00000378699	9606.ENSP00000303706	0	0	0	0	0	0.521	0	0	0.521
CDK1	PRKCB	9606.ENSP00000378699	9606.ENSP00000305355	0	0	0	0.646	0	0.270	0	0	0.270
CDK1	AURKB	9606.ENSP00000378699	9606.ENSP00000313950	0	0	0	0.726	0	0.326	0	0	0.326
CDK1	GYS1	9606.ENSP00000378699	9606.ENSP00000317904	0	0	0	0	0	0.213	0	0	0.213
CDK1	CDC25C	9606.ENSP00000378699	9606.ENSP00000321656	0	0	0	0	0	0.798	0	0	0.798
CDK1	MAPK11	9606.ENSP00000378699	9606.ENSP00000333685	0	0	0	0.836	0	0.235	0	0	0.235
CDK1	HDAC6	9606.ENSP00000378699	9606.ENSP00000334061	0	0	0	0	0	0.292	0	0	0.292
CDK1	PPP1CC	9606.ENSP00000378699	9606.ENSP00000341779	0	0	0	0	0	0.312	0	0	0.312
CDK1	JUN	9606.ENSP00000378699	9606.ENSP00000360266	0	0	0	0	0	0.281	0	0	0.281
CDK1	HSP90AB1	9606.ENSP00000378699	9606.ENSP00000360609	0	0	0	0	0	0.249	0	0	0.248
CDK1	PTPN1	9606.ENSP00000378699	9606.ENSP00000360683	0	0	0	0	0	0.300	0	0	0.300
CDK1	SRC	9606.ENSP00000378699	9606.ENSP00000362680	0	0	0	0.648	0	0.285	0	0	0.285
CDK1	AR	9606.ENSP00000378699	9606.ENSP00000363822	0	0	0	0	0	0.226	0	0	0.226
CDK1	CDK8	9606.ENSP00000378699	9606.ENSP00000370938	0	0	0	0.872	0	0.165	0	0	0.165
CDK1	CHEK1	9606.ENSP00000378699	9606.ENSP00000388648	0	0	0	0.726	0	0.483	0	0	0.483
CDK2	MAPK1	9606.ENSP00000266970	9606.ENSP00000215832	0	0	0	0.863	0	0.235	0	0	0.235
CDK2	AURKA	9606.ENSP00000266970	9606.ENSP00000216911	0	0	0	0.760	0	0.326	0	0	0.326
CDK2	RPS6KB1	9606.ENSP00000266970	9606.ENSP00000225577	0	0	0	0.710	0	0.153	0	0	0.152
CDK2	CDKN1B	9606.ENSP00000266970	9606.ENSP00000228872	0	0	0	0	0	0.998	0	0	0.998
CDK2	MAPK14	9606.ENSP00000266970	9606.ENSP00000229795	0	0	0	0.857	0	0.235	0	0	0.235
CDK2	STK38	9606.ENSP00000266970	9606.ENSP00000229812	0	0	0	0.626	0	0.213	0	0	0.213
CDK2	CDC25B	9606.ENSP00000266970	9606.ENSP00000245960	0	0	0	0	0	0.789	0	0	0.789
CDK2	TRAP1	9606.ENSP00000266970	9606.ENSP00000246957	0	0	0	0	0	0.182	0	0	0.181
CDK2	SIRT2	9606.ENSP00000266970	9606.ENSP00000249396	0	0	0	0	0	0.297	0	0	0.297
CDK2	CREBBP	9606.ENSP00000266970	9606.ENSP00000262367	0	0	0	0	0	0.758	0	0	0.758
CDK2	MAPK3	9606.ENSP00000266970	9606.ENSP00000263025	0	0	0	0.872	0	0.235	0	0	0.235
CDK2	PAK1	9606.ENSP00000266970	9606.ENSP00000278568	0	0	0	0.737	0	0.181	0	0	0.181
CDK2	PRKCH	9606.ENSP00000266970	9606.ENSP00000329127	0	0	0	0.721	0	0.294	0	0	0.294
CDK2	MAPK11	9606.ENSP00000266970	9606.ENSP00000333685	0	0	0	0.855	0	0.235	0	0	0.235
CDK2	GYS1	9606.ENSP00000266970	9606.ENSP00000317904	0	0	0	0	0	0.213	0	0	0.213
CDK2	INSR	9606.ENSP00000266970	9606.ENSP00000303830	0	0	0	0.628	0	0.285	0	0	0.285
CDK2	IMPDH2	9606.ENSP00000266970	9606.ENSP00000321584	0	0	0	0	0	0.307	0	0	0.307
CDK2	PPP1CC	9606.ENSP00000266970	9606.ENSP00000341779	0	0	0	0	0	0.312	0	0	0.312
CDK2	HSP90AB1	9606.ENSP00000266970	9606.ENSP00000360609	0	0	0	0	0	0.335	0	0	0.335
CDK2	LRRK2	9606.ENSP00000266970	9606.ENSP00000298910	0	0	0	0.604	0	0.536	0	0	0.536
CDK2	PPP2CA	9606.ENSP00000266970	9606.ENSP00000418447	0	0	0	0	0	0.545	0	0	0.545
CDK2	JUN	9606.ENSP00000266970	9606.ENSP00000360266	0	0	0	0	0	0.239	0	0	0.238
CDK2	PGR	9606.ENSP00000266970	9606.ENSP00000325120	0	0	0	0	0	0.494	0	0	0.494
CDK2	CHEK1	9606.ENSP00000266970	9606.ENSP00000388648	0	0	0	0.719	0	0.360	0	0	0.360
CDK2	CDK8	9606.ENSP00000266970	9606.ENSP00000370938	0	0	0	0.870	0	0.165	0	0	0.165
CDK2	CDC25C	9606.ENSP00000266970	9606.ENSP00000321656	0	0	0	0	0	0.662	0	0	0.662
CDK2	CDK1	9606.ENSP00000266970	9606.ENSP00000378699	0	0	0	0.968	0	0.617	0	0	0.617
CDK2	CDC25A	9606.ENSP00000266970	9606.ENSP00000303706	0	0	0	0	0	0.785	0	0	0.785
CDK8	STK38	9606.ENSP00000370938	9606.ENSP00000229812	0	0	0	0	0	0.295	0	0	0.295
CDK8	CREBBP	9606.ENSP00000370938	9606.ENSP00000262367	0	0	0	0	0	0.285	0	0	0.285
CDK8	BRD4	9606.ENSP00000370938	9606.ENSP00000263377	0	0	0	0	0	0.308	0	0	0.308
CDK8	CDK2	9606.ENSP00000370938	9606.ENSP00000266970	0	0	0	0.870	0	0.165	0	0	0.165
CDK8	HIPK4	9606.ENSP00000370938	9606.ENSP00000291823	0	0	0	0.588	0	0.154	0	0	0.153
CDK8	PRKDC	9606.ENSP00000370938	9606.ENSP00000313420	0	0	0	0	0	0.270	0	0	0.270
CDK8	PIM3	9606.ENSP00000370938	9606.ENSP00000353824	0	0	0	0.578	0	0.163	0	0	0.163
CDK8	PARP1	9606.ENSP00000370938	9606.ENSP00000355759	0	0	0	0	0	0.486	0	0	0.485
CDK8	JUN	9606.ENSP00000370938	9606.ENSP00000360266	0	0	0	0	0	0.154	0	0	0.153
CDK8	CDK9	9606.ENSP00000370938	9606.ENSP00000362361	0	0	0	0.768	0	0.486	0	0	0.485
CDK8	PIM1	9606.ENSP00000370938	9606.ENSP00000362608	0	0	0	0.593	0	0.163	0	0	0.163
CDK8	PIM2	9606.ENSP00000370938	9606.ENSP00000365692	0	0	0	0.587	0	0.163	0	0	0.163
CDK8	CDK1	9606.ENSP00000370938	9606.ENSP00000378699	0	0	0	0.872	0	0.165	0	0	0.165
CDK9	TRAP1	9606.ENSP00000362361	9606.ENSP00000246957	0	0	0	0	0	0.190	0	0	0.190
CDK9	MDM2	9606.ENSP00000362361	9606.ENSP00000258149	0	0	0	0	0	0.270	0	0	0.270
CDK9	BRD4	9606.ENSP00000362361	9606.ENSP00000263377	0	0	0	0	0	0.893	0	0	0.893
CDK9	LRRK2	9606.ENSP00000362361	9606.ENSP00000298910	0	0	0	0	0	0.270	0	0	0.270
CDK9	OXSR1	9606.ENSP00000362361	9606.ENSP00000311713	0	0	0	0.601	0	0.271	0	0	0.271
CDK9	PRKDC	9606.ENSP00000362361	9606.ENSP00000313420	0	0	0	0	0	0.482	0	0	0.482
CDK9	PARP1	9606.ENSP00000362361	9606.ENSP00000355759	0	0	0	0	0	0.345	0	0	0.345
CDK9	HSP90AB1	9606.ENSP00000362361	9606.ENSP00000360609	0	0	0	0	0	0.638	0	0	0.638
CDK9	IL6ST	9606.ENSP00000362361	9606.ENSP00000370698	0	0	0	0	0	0.270	0	0	0.270
CDK9	ALK	9606.ENSP00000362361	9606.ENSP00000373700	0	0	0	0.565	0	0.269	0	0	0.269
CDK9	AR	9606.ENSP00000362361	9606.ENSP00000363822	0	0	0	0	0	0.270	0	0	0.270
CDK9	CDK8	9606.ENSP00000362361	9606.ENSP00000370938	0	0	0	0.768	0	0.486	0	0	0.485
CDKN1B	AURKA	9606.ENSP00000228872	9606.ENSP00000216911	0	0	0	0	0	0.308	0	0	0.308
CDKN1B	PSMB1	9606.ENSP00000228872	9606.ENSP00000262193	0	0	0	0	0	0.270	0	0	0.270
CDKN1B	MAPK10	9606.ENSP00000228872	9606.ENSP00000352157	0	0	0	0	0	0.270	0	0	0.270
CDKN1B	PIM1	9606.ENSP00000228872	9606.ENSP00000362608	0	0	0	0	0	0.290	0	0	0.290
CDKN1B	MAPK8	9606.ENSP00000228872	9606.ENSP00000378974	0	0	0	0	0	0.270	0	0	0.270
CDKN1B	IGF1R	9606.ENSP00000228872	9606.ENSP00000268035	0	0	0	0	0	0.283	0	0	0.283
CDKN1B	CASP8	9606.ENSP00000228872	9606.ENSP00000351273	0	0	0	0	0	0.408	0	0	0.408
CDKN1B	JAK2	9606.ENSP00000228872	9606.ENSP00000371067	0	0	0	0	0	0.345	0	0	0.345
CDKN1B	SRC	9606.ENSP00000228872	9606.ENSP00000362680	0	0	0	0	0	0.283	0	0	0.283
CDKN1B	CDK1	9606.ENSP00000228872	9606.ENSP00000378699	0	0	0	0	0	0.893	0	0	0.893
CDKN1B	CDK2	9606.ENSP00000228872	9606.ENSP00000266970	0	0	0	0	0	0.998	0	0	0.998
CFD	MAP2K1	9606.ENSP00000332139	9606.ENSP00000302486	0	0	0	0	0	0.163	0	0	0.163
CHEK1	MAPK1	9606.ENSP00000388648	9606.ENSP00000215832	0	0	0	0.633	0	0.355	0	0	0.355
CHEK1	MAPK14	9606.ENSP00000388648	9606.ENSP00000229795	0	0	0	0.616	0	0.151	0	0	0.150
CHEK1	CDC25B	9606.ENSP00000388648	9606.ENSP00000245960	0	0	0	0	0	0.805	0	0	0.805
CHEK1	MAPK3	9606.ENSP00000388648	9606.ENSP00000263025	0	0	0	0.632	0	0.151	0	0	0.150
CHEK1	BRD4	9606.ENSP00000388648	9606.ENSP00000263377	0	0	0	0	0	0.188	0	0	0.188
CHEK1	PIK3CA	9606.ENSP00000388648	9606.ENSP00000263967	0	0	0	0	0	0.313	0	0	0.313
CHEK1	CDK2	9606.ENSP00000388648	9606.ENSP00000266970	0	0	0	0.719	0	0.360	0	0	0.360
CHEK1	IGF1R	9606.ENSP00000388648	9606.ENSP00000268035	0	0	0	0.558	0	0.175	0	0	0.175
CHEK1	PIK3CB	9606.ENSP00000388648	9606.ENSP00000289153	0	0	0	0	0	0.245	0	0	0.244
CHEK1	MAP2K1	9606.ENSP00000388648	9606.ENSP00000302486	0	0	0	0.597	0	0.211	0	0	0.211
CHEK1	BCL2L1	9606.ENSP00000388648	9606.ENSP00000302564	0	0	0	0	0	0.270	0	0	0.270
CHEK1	CDC25A	9606.ENSP00000388648	9606.ENSP00000303706	0	0	0	0	0	0.965	0	0	0.965
CHEK1	EIF2AK3	9606.ENSP00000388648	9606.ENSP00000307235	0	0	0	0.560	0	0.151	0	0	0.150
CHEK1	PRKDC	9606.ENSP00000388648	9606.ENSP00000313420	0	0	0	0	0	0.736	0	0	0.736
CHEK1	CDC25C	9606.ENSP00000388648	9606.ENSP00000321656	0	0	0	0	0	0.972	0	0	0.972
CHEK1	MAPK11	9606.ENSP00000388648	9606.ENSP00000333685	0	0	0	0.614	0	0.151	0	0	0.150
CHEK1	PIK3CG	9606.ENSP00000388648	9606.ENSP00000352121	0	0	0	0	0	0.245	0	0	0.244
CHEK1	MTOR	9606.ENSP00000388648	9606.ENSP00000354558	0	0	0	0	0	0.513	0	0	0.513
CHEK1	HSP90AB1	9606.ENSP00000388648	9606.ENSP00000360609	0	0	0	0	0	0.431	0	0	0.431
CHEK1	SRC	9606.ENSP00000388648	9606.ENSP00000362680	0	0	0	0.582	0	0.176	0	0	0.176
CHEK1	PIK3CD	9606.ENSP00000388648	9606.ENSP00000366563	0	0	0	0	0	0.245	0	0	0.244
CHEK1	CDK1	9606.ENSP00000388648	9606.ENSP00000378699	0	0	0	0.726	0	0.483	0	0	0.483
CHEK1	VAV1	9606.ENSP00000388648	9606.ENSP00000472929	0	0	0	0	0	0.189	0	0	0.189
CHEK1	PIK3C2G	9606.ENSP00000388648	9606.ENSP00000445381	0	0	0	0	0	0.245	0	0	0.244
CREBBP	MAPK1	9606.ENSP00000262367	9606.ENSP00000215832	0	0	0	0	0	0.526	0	0	0.526
CREBBP	NR3C1	9606.ENSP00000262367	9606.ENSP00000231509	0	0	0	0	0	0.845	0	0	0.845
CREBBP	CDC25B	9606.ENSP00000262367	9606.ENSP00000245960	0	0	0	0	0	0.213	0	0	0.213
CREBBP	MDM2	9606.ENSP00000262367	9606.ENSP00000258149	0	0	0	0	0	0.866	0	0	0.866
CREBBP	PIK3CD	9606.ENSP00000262367	9606.ENSP00000366563	0	0	0	0	0	0.203	0	0	0.203
CREBBP	PIK3CB	9606.ENSP00000262367	9606.ENSP00000289153	0	0	0	0	0	0.203	0	0	0.203
CREBBP	LIMK2	9606.ENSP00000262367	9606.ENSP00000339916	0	0	0	0	0	0.157	0	0	0.156
CREBBP	PIK3C2G	9606.ENSP00000262367	9606.ENSP00000445381	0	0	0	0	0	0.203	0	0	0.203
CREBBP	PIK3CG	9606.ENSP00000262367	9606.ENSP00000352121	0	0	0	0	0	0.203	0	0	0.203
CREBBP	PRKDC	9606.ENSP00000262367	9606.ENSP00000313420	0	0	0	0	0	0.203	0	0	0.203
CREBBP	PRKCD	9606.ENSP00000262367	9606.ENSP00000378217	0	0	0	0	0	0.213	0	0	0.213
CREBBP	NR3C2	9606.ENSP00000262367	9606.ENSP00000350815	0	0	0	0	0	0.316	0	0	0.316
CREBBP	MTOR	9606.ENSP00000262367	9606.ENSP00000354558	0	0	0	0	0	0.203	0	0	0.203
CREBBP	RPS6KA5	9606.ENSP00000262367	9606.ENSP00000479667	0	0	0	0	0	0.282	0	0	0.282
CREBBP	PRKCZ	9606.ENSP00000262367	9606.ENSP00000367830	0	0	0	0	0	0.182	0	0	0.181
CREBBP	PIK3CA	9606.ENSP00000262367	9606.ENSP00000263967	0	0	0	0	0	0.203	0	0	0.203
CREBBP	RPS6KA3	9606.ENSP00000262367	9606.ENSP00000368884	0	0	0	0	0	0.345	0	0	0.345
CREBBP	MAPK3	9606.ENSP00000262367	9606.ENSP00000263025	0	0	0	0	0	0.526	0	0	0.526
CREBBP	CDK8	9606.ENSP00000262367	9606.ENSP00000370938	0	0	0	0	0	0.285	0	0	0.285
CREBBP	HDAC6	9606.ENSP00000262367	9606.ENSP00000334061	0	0	0	0	0	0.171	0	0	0.171
CREBBP	CDK2	9606.ENSP00000262367	9606.ENSP00000266970	0	0	0	0	0	0.758	0	0	0.758
CREBBP	IKBKB	9606.ENSP00000262367	9606.ENSP00000430684	0	0	0	0	0	0.750	0	0	0.750
CREBBP	SRC	9606.ENSP00000262367	9606.ENSP00000362680	0	0	0	0	0	0.528	0	0	0.528
CREBBP	PARP1	9606.ENSP00000262367	9606.ENSP00000355759	0	0	0	0	0	0.502	0	0	0.502
CREBBP	PPARD	9606.ENSP00000262367	9606.ENSP00000310928	0	0	0	0	0	0.355	0	0	0.355
CREBBP	HDAC2	9606.ENSP00000262367	9606.ENSP00000430432	0	0	0	0	0	0.580	0	0	0.580
CREBBP	HDAC1	9606.ENSP00000262367	9606.ENSP00000362649	0	0	0	0	0	0.580	0	0	0.580
CREBBP	AR	9606.ENSP00000262367	9606.ENSP00000363822	0	0	0	0	0	0.788	0	0	0.788
CREBBP	JUN	9606.ENSP00000262367	9606.ENSP00000360266	0	0	0	0	0	0.887	0	0	0.887
CREBBP	PPARG	9606.ENSP00000262367	9606.ENSP00000287820	0	0	0	0	0	0.974	0	0	0.974
CSF1R	PIK3CA	9606.ENSP00000286301	9606.ENSP00000263967	0	0	0	0	0	0.312	0	0	0.312
